,Id,NODE_TYPE,NODE_NAME,TURN_P,REMARK,geometry
158447,1610099200,102,운서동2864-43,0,,POINT (152155.8858999975 543101.0146999925)
158448,1610099300,102,운서동2864-36,0,,POINT (152274.4162999997 543143.80199999)
158449,1610099400,102,운서동2833-6,0,,POINT (150396.5508999949 543570.0115999957)
158450,1610099500,103,속성변화점,0,,POINT (151335.3058999968 543614.4185000027)
158451,1610099600,102,운서동2860-2,0,,POINT (153540.2963999923 544157.6553999924)
158452,1610099700,101,운서동2820-1,0,,POINT (154247.3982999999 543900.3424999974)
164221,1610102700,102,운서동2820-2,0,,POINT (154267.8870999968 543806.823099992)
164222,1610102800,101,운서동2820-1,0,,POINT (154380.3886999944 543761.8151999991)
164223,1610102900,101,운서동2820-1,0,,POINT (154396.7563999957 543722.883199994)
164224,1610103000,101,운서동2820-2,0,,POINT (154399.7941999948 543672.0013999947)
164225,1610103100,102,운서동2820-1,0,,POINT (154322.7586999973 543734.3862000003)
164226,1610103200,102,운서동2820-2,0,,POINT (154354.6061999947 543696.2940999935)
164227,1610103300,101,운서동2820-2,0,,POINT (154407.1775999967 543607.223599995)
164228,1610103400,101,운서동2820-2,0,,POINT (154423.5355999982 543566.4419999919)
164229,1610103500,102,운서동2820-2,0,,POINT (154418.8359999951 543515.6024999962)
164230,1610103600,102,운서동2820-2,0,,POINT (154365.0724999987 543588.9574999947)
164231,1610103700,102,운서동2820-2,0,,POINT (154395.8152999936 543550.8715999961)
164232,1610103800,101,운서동행정복지센터,0,,POINT (154780.9949999968 543846.5655000019)
164233,1610103900,101,운서동2812,0,,POINT (154287.0704999933 544684.3738999998)
164234,1610104000,101,운서동2811-2,0,,POINT (154829.1406999983 544775.7497999945)
164235,1610104100,101,운서동2811-2,0,,POINT (154832.7068999923 544821.9714999903)
164236,1610104200,101,운서동2811-1,0,,POINT (154835.2180999968 544877.4471999921)
164237,1610104300,101,운서동2811-1,0,,POINT (154791.1005999973 544894.3332999949)
164238,1610104400,101,운서동2811-1,0,,POINT (154769.1572999954 544924.0466999912)
164239,1610104500,101,운서동2811-1,0,,POINT (154767.2029999946 544971.2231999949)
164240,1610104600,101,운서동2811-1,0,,POINT (154817.2471999951 545028.2907000004)
164241,1610104700,101,운서동2811-1,0,,POINT (154860.4792999997 545052.1016999946)
164242,1610104800,101,운서동2811-1,0,,POINT (154898.1652999966 545072.243700001)
164243,1610104900,101,운서동2811-1,0,,POINT (154995.2453999959 545039.3499999938)
164244,1610105000,101,운서동2811-1,0,,POINT (154971.8168999993 544998.7844999984)
164245,1610105100,101,운서동2811-1,0,,POINT (154975.9826999968 544951.5959999888)
164246,1610105200,101,운서동2811-1,0,,POINT (154966.7214000008 544873.9609999974)
164247,1610105300,101,운서동2811-3,0,,POINT (154984.2946999976 544853.5199999928)
164248,1610105400,101,운서동2811-3,0,,POINT (155010.6945999945 544830.2568999985)
164249,1610105500,101,운서동2811-3,0,,POINT (155039.290099993 544804.2075999985)
164250,1610108600,101,운서동2811-2,0,,POINT (154864.4772999958 544770.0093999947)
164251,1610108700,101,운서동2811-2,0,,POINT (154899.7889999976 544759.6450999981)
164252,1610108800,101,운서동2811-2,0,,POINT (154935.0706999978 544743.7322999979)
164253,1610108900,102,운서동2811-2,0,,POINT (154864.6225999974 544796.8283999922)
