,LINK_ID,Source,Target,LANES,ROAD_RANK,ROAD_TYPE,ROAD_NO,ROAD_NAME,ROAD_USE,MULTI_LINK,CONNECT,MAX_SPD,REST_VEH,REST_W,REST_H,LENGTH,REMARK,geometry
150958,1610249400,1610098100,1610012301,1,104,000,-,공항동로1길,0,0,000,40,0,0,0,184.554925137728,,"LINESTRING (152292.3370999996 542686.1291999988, 152398.6096999938 542535.1697999948)"
150959,1610249500,1610012301,1610098100,1,104,000,-,공항동로1길,0,0,000,40,0,0,0,184.555004894622,,"LINESTRING (152408.4221000002 542542.0774999934, 152302.1494999963 542693.0369999903)"
150960,1610249600,1610098400,1610098100,1,104,000,-,공항동로1길,0,0,000,40,0,0,0,228.409935566068,,"LINESTRING (152161.8362999922 542873.7184999909, 152292.3178999918 542686.156599996)"
150961,1610249700,1610098100,1610098400,1,104,000,-,공항동로1길,0,0,000,40,0,0,0,228.40985103277,,"LINESTRING (152302.1686999903 542693.0095999935, 152171.6870999929 542880.5713999906)"
150962,1610249800,1610099000,1610098500,1,104,000,-,공항동로1길,0,0,000,40,0,0,0,120.717599482672,,"LINESTRING (152360.9497999952 543018.7753999985, 152261.0676999963 542950.9096999983)"
150963,1610249900,1610098500,1610099000,1,104,000,-,공항동로1길,0,0,000,40,0,0,0,120.717459740341,,"LINESTRING (152267.8117999947 542940.9840999998, 152367.693799994 543008.8497000005)"
150964,1610250000,1610099300,1610099000,1,104,000,-,-,0,0,000,40,0,0,0,158.000263302667,도로명없음,"LINESTRING (152269.4815999933 543140.3890000022, 152359.3870999939 543010.3995000032)"
150965,1610250100,1610099000,1610099300,1,104,000,-,-,0,0,000,40,0,0,0,158.00026159104,도로명없음,"LINESTRING (152369.2564999963 543017.2255999984, 152279.350999997 543147.2150999977)"
150966,1610250200,1610099500,1610013203,1,104,000,-,-,0,0,000,60,0,0,0,948.278236125007,도로명없음,"LINESTRING (151339.7500999893 543610.3874999989, 151348.9247999913 543620.5024999941, 151345.111599992 543630.2381999977, 151098.8512999929 543970.7100999982, 151087.6785999985 543973.4502999901, 151076.567399993 543971.1941999932, 151042.6318999961 543951.8776000007, 151031.260999995 543938.2987999961, 151026.2536999906 543924.9260999974, 151017.0869999933 543882.0912999985, 151015.090899992 543873.9524000006, 151009.5975999933 543865.633700002, 150724.7770999947 543665.2597999916)"
150967,1610250300,1610013203,1610099500,1,104,000,-,-,0,0,000,60,0,0,0,911.185950506797,도로명없음,"LINESTRING (150731.6816999948 543655.4452000028, 151018.3597999931 543857.1259999906, 151026.2501999922 543869.0747999978, 151028.7840999916 543879.4058999952, 151037.8025999957 543921.5481999961, 151041.7791999942 543932.1682999929, 151050.4453999964 543942.5173000006, 151080.8358999929 543959.8160999968, 151087.4314999919 543961.1553000031, 151091.7115999981 543960.1055999969, 151334.4943999892 543624.4414999953, 151335.0378999897 543623.0537999975, 151330.8616999956 543618.449499996)"
150968,1610250400,1610102500,1610102400,1,104,000,-,눈돌로,0,0,000,60,0,0,0,26.225895936111,,"LINESTRING (154319.1125999987 543824.8595000006, 154340.2001999986 543840.4658999988)"
150969,1610250500,1610102400,1610102500,1,104,000,-,눈돌로,0,0,000,60,0,0,0,26.22581577866,,"LINESTRING (154333.0614999991 543850.1115999919, 154311.9739999989 543834.5051999998)"
150970,1610250600,1610102900,1610102800,1,104,000,-,눈돌로,0,0,000,30,0,0,0,42.219026879726,,"LINESTRING (154402.2874000004 543725.2084999983, 154385.9196999965 543764.1405999926)"
150971,1610250700,1610102800,1610102900,1,104,000,-,눈돌로,0,0,000,30,0,0,0,42.219027397761,,"LINESTRING (154374.8575999957 543759.4898999946, 154391.2252999986 543720.5577999932)"
150972,1610250800,1610103000,1610013501,1,104,000,-,신도시남로,0,0,000,30,0,0,0,45.089877972981,,"LINESTRING (154399.8982999986 543666.0022999924, 154444.9960999925 543666.7852999925)"
150973,1610250900,1610013501,1610103000,1,104,000,-,신도시남로,0,0,000,30,0,0,0,45.089877983799,,"LINESTRING (154444.7877999981 543678.7834999959, 154399.6899999967 543678.0004999964)"
150974,1610251000,1610103400,1610103300,1,104,000,-,눈돌로,0,0,000,30,0,0,0,43.058841180301,,"LINESTRING (154428.9946999989 543568.9317000003, 154416.0918999979 543597.2234999968, 154412.9701999956 543608.7872999987)"
150975,1610251100,1610103300,1610103400,1,104,000,-,눈돌로,0,0,000,30,0,0,0,45.033227201939,,"LINESTRING (154401.3848999966 543605.6597999953, 154404.7639999994 543593.142699998, 154418.076499999 543563.9522999927)"
150976,1610251200,1610103800,1610014101,1,104,000,-,-,0,0,000,60,0,0,0,52.565078077853,도로명없음,"LINESTRING (154781.237499996 543852.5605999944, 154728.6981999947 543854.6855999969)"
150977,1610251300,1610014101,1610103800,1,104,000,-,-,0,0,000,60,0,0,0,52.565078113984,도로명없음,"LINESTRING (154728.2132999971 543842.6953999983, 154780.7525999989 543840.5704000036)"
150978,1610251400,1610103900,1610016502,1,104,000,-,신도시북로43번길,0,0,000,30,0,0,0,579.135613935727,,"LINESTRING (154293.0570999969 544683.9740999944, 154295.4538999949 544719.8560999876, 154296.4791999984 544728.0536000013, 154300.0287999951 544736.1003999969, 154307.3831999975 544742.1859999993, 154555.8843999941 544879.0339999897, 154562.815899998 544881.477099997, 154577.7803999929 544884.730799999, 154584.052699999 544883.3829000017, 154592.1565999996 544877.2863999949, 154601.0841999949 544864.6914999954, 154611.7901999941 544838.3047999927, 154613.8464999942 544833.9424999966, 154615.5739999944 544828.043299997, 154614.4587999961 544814.132900003, 154614.2020999941 544767.0003000015, 154613.0352000004 544754.1556999983, 154611.7189999973 544719.2921999984, 154612.9181000005 544709.869399998, 154619.5653999971 544690.3779999957)"
150979,1610251500,1610016502,1610103900,1,104,000,-,신도시북로43번길,0,0,000,30,0,0,0,612.46380087485,,"LINESTRING (154630.9230999935 544694.251399996, 154624.6684999978 544712.5911999949, 154623.7476999976 544719.8267999986, 154625.0146999954 544753.3860000044, 154626.1991999973 544766.4237000004, 154626.4561999957 544813.6200999949, 154627.7126000013 544829.291099999, 154625.0998999999 544838.2126999928, 154622.785699993 544843.1223999901, 154611.679899999 544870.4942000023, 154600.8650999969 544885.7514999956, 154589.1560999971 544894.5602000018, 154577.7654999934 544897.0079000018, 154559.5337999988 544893.0438999943, 154550.9622999953 544890.0226999951, 154300.604099996 544752.1520999961, 154290.1938999973 544743.5379999985, 154284.7901999946 544731.2877999976, 154283.5035999943 544721.0015999994, 154281.0837999946 544684.7737999927)"
150980,1610251600,1610106400,1610104000,1,104,000,-,백년로9번길,0,0,000,60,0,0,0,33.158858833862,,"LINESTRING (154795.7896000007 544770.8576999982, 154828.9408999977 544769.7530999903)"
150981,1610251700,1610104000,1610106400,1,104,000,-,백년로9번길,0,0,000,60,0,0,0,33.158855488678,,"LINESTRING (154829.3404999982 544781.7464999903, 154796.1891999989 544782.851000001)"
150982,1610251800,1610108600,1610106100,1,104,000,-,백년로128번길,0,0,000,60,0,0,0,132.717468920583,,"LINESTRING (154858.4830999966 544770.2729999982, 154857.217499994 544741.4947999957, 154857.1412999997 544727.4280999959, 154862.5616999942 544719.7817999918, 154912.1882999992 544699.650699993, 154934.8435999969 544685.034499997)"
150983,1610251900,1610106100,1610108600,1,104,000,-,백년로128번길,0,0,000,60,0,0,0,119.786278985045,,"LINESTRING (154941.3490999928 544695.118099996, 154917.7451999929 544710.3463000003, 154870.3228999974 544729.5831999991, 154869.1620999942 544731.2206999911, 154869.2161000006 544741.1985999941, 154870.4714999934 544769.7457999978)"
150984,1610252000,1610110000,1610109600,1,104,000,-,신도시북로88번길,0,0,000,30,0,0,0,56.356578263675,,"LINESTRING (154766.5768999977 544634.1410999916, 154822.9484999991 544634.7601000041)"
150985,1610252100,1610109600,1610110000,1,104,000,-,신도시북로88번길,0,0,000,30,0,0,0,56.35667932529,,"LINESTRING (154822.8167999984 544646.7593999912, 154766.4450999936 544646.1402999987)"
150986,1610252200,1610111600,1610111400,1,104,000,-,은골로,0,0,000,30,0,0,0,77.061686083136,,"LINESTRING (155106.8766999997 544362.3541999965, 155111.5061999935 544383.1192999915, 155112.7803999939 544401.7719999995, 155109.4060999981 544425.2221999974, 155104.8408999968 544437.8461999965)"
150987,1610252300,1610111400,1610111600,1,104,000,-,은골로,0,0,000,30,0,0,0,70.246038795173,,"LINESTRING (155093.5561999978 544433.765199992, 155097.7034999962 544422.2968999929, 155100.721599997 544401.3212999969, 155099.5959999933 544384.8436999969, 155095.1641999921 544364.9654999948)"
150988,1610252400,1610112400,1610111900,1,104,000,-,은골로,0,0,000,30,0,0,0,100.587983993914,,"LINESTRING (154992.6581999947 544181.6057999954, 155093.2243999997 544178.2887999897)"
150989,1610252500,1610111900,1610112400,1,104,000,-,은골로,0,0,000,30,0,0,0,100.587980637513,,"LINESTRING (155093.6199999972 544190.2822999957, 154993.0537999948 544193.5991999974)"
150990,1610252800,1610112900,1610112600,1,104,000,-,은골로78번길,0,0,000,30,0,0,0,26.518312926915,,"LINESTRING (155022.1548999994 544291.4753999971, 154995.6282999965 544291.6185999962)"
150991,1610252900,1610112600,1610112900,1,104,000,-,은골로78번길,0,0,000,30,0,0,0,26.518312933402,,"LINESTRING (154995.5634999938 544279.6187999985, 155022.0900999974 544279.4755999923)"
150992,1610253000,1610113100,1610077601,1,104,000,-,운서2로64번길,0,0,000,60,0,0,0,98.11578739682,,"LINESTRING (156622.0585999943 542830.0940999988, 156580.6838999991 542833.0429999996, 156575.4952999943 542834.5189999931, 156567.761799999 542839.4274999989, 156559.0161999985 542846.8215000004, 156544.231499999 542873.6833999967)"
150993,1610253100,1610077601,1610113100,1,104,000,-,운서2로64번길,0,0,000,60,0,0,0,110.154928670346,,"LINESTRING (156533.7186999994 542867.8971999957, 156549.5735999933 542839.0907999913, 156560.639699995 542829.7349000009, 156570.5358999964 542823.4537000025, 156578.5935999985 542821.1614999961, 156621.2054999989 542818.1243999937)"
150994,1610253200,1610113800,1610077302,1,104,000,-,운서2로25번길,0,0,000,60,0,0,0,240.544666640233,,"LINESTRING (156448.7406999987 543068.1561999951, 156414.2274999991 543038.6937999942, 156409.6709999965 543037.4487999968, 156406.524699994 543037.4652000022, 156403.0829999976 543039.4084000019, 156394.9750999952 543059.2005999971, 156387.7484999981 543071.4367999973, 156375.3019000005 543072.8042999927, 156365.2718999986 543071.808500001, 156345.4113999967 543065.9876000013, 156343.5994999931 543050.089299998, 156363.2818999951 543010.8383999957, 156391.1574999984 542976.0019999954)"
150995,1610253300,1610077302,1610113800,1,104,000,-,운서2로25번길,0,0,000,60,0,0,0,219.667344344508,,"LINESTRING (156400.5270999971 542983.4994000006, 156373.4417999976 543017.3481000047, 156355.9264999992 543052.2773000024, 156356.4319999966 543056.7127999972, 156367.5720999977 543059.9777999948, 156375.2387999971 543060.7389999975, 156380.469399996 543060.1643999913, 156384.2003999949 543053.8469999996, 156393.5570999971 543031.0061999969, 156403.3418999974 543025.4816999912, 156411.2500999936 543025.4403999993, 156419.9781999967 543027.8251999966, 156456.5317999947 543059.0293999948)"
150996,1610253400,1610113900,1610004601,2,104,000,-,-,0,0,000,50,0,0,0,306.983517882674,도로명없음,"LINESTRING (164836.3660999984 538097.7641999946, 164882.2641000001 538191.2939999971, 164892.6131000002 538220.6983999982, 164899.562799998 538258.5204999994, 164901.2316999946 538293.3236999976, 164899.6847999997 538325.292500001, 164893.5031999953 538359.2912999978, 164884.5899999951 538389.8886999913)"
150997,1610253500,1610004601,1610113900,2,104,000,-,-,0,0,000,50,0,0,0,298.098242354134,도로명없음,"LINESTRING (164873.0688999958 538386.5324999979, 164881.8079999993 538356.5325000024, 164887.7369999967 538323.9232999943, 164889.217699997 538293.3210999983, 164887.6149999942 538259.8983999921, 164880.9809999987 538223.7936999967, 164871.1795999935 538195.9452999989, 164825.5933000005 538103.0507999959)"
150998,1610253600,1610115500,1610025301,1,104,000,-,전소로1번길,0,0,000,30,0,0,0,554.146379538337,,"LINESTRING (159253.6758999974 544398.9874999946, 159247.887199998 544383.7164000014, 159236.3244999941 544321.5970999997, 159238.144499994 544238.7403000003, 159237.9027999938 544189.3100999981, 159244.4344000001 544148.928099997, 159245.5251999944 544143.3091999954, 159259.3222999955 544068.4962999995, 159257.244599998 544056.6756999939, 159253.9630000003 544039.7411000023, 159221.5103999965 543959.4278000029, 159219.1029999992 543946.6859999952, 159217.9501999981 543938.318999998, 159211.1058999969 543898.481599991, 159206.8258999966 543856.6078999888)"
150999,1610253700,1610025301,1610115500,1,104,000,-,전소로1번길,0,0,000,30,0,0,0,551.04772986888,,"LINESTRING (159218.7636999941 543855.3877000031, 159223.0019999977 543896.8537000011, 159229.8107000001 543936.4836000013, 159230.9498999948 543944.7519999974, 159233.0812999984 543956.0330999932, 159265.5232999998 544036.3201999924, 159269.0452999987 544054.4952999995, 159271.5152999986 544068.5472999956, 159257.3160000001 544145.5406999943, 159256.2503999986 544151.0300999975, 159249.9074999995 544190.245100001, 159250.145099997 544238.8427999938, 159248.348899997 544320.620599999, 159259.4881999942 544380.4658999981, 159264.896799996 544394.7341000023)"
151000,1610253800,1610115600,1610025801,1,104,000,-,백운로186번길,0,0,000,30,0,0,0,1153.13505301252,,"LINESTRING (159534.3820999934 546057.7750999987, 159556.4005 545811.5926999939, 159557.4284999968 545802.620199995, 159557.2615999962 545768.2318000001, 159555.1153000003 545752.6465999917, 159546.5051999978 545729.575099995, 159541.4058999935 545719.4568999932, 159536.5442999964 545713.8165999921, 159528.1608999962 545706.0004000048, 159421.7174999938 545627.9288999933, 159410.0671999972 545617.308699998, 159265.2514999954 545441.9419999943, 159254.1344999977 545428.1267000021, 159227.4648999934 545395.9026000013, 159197.3869999941 545358.9850999906, 159125.0844999998 545265.9185999958, 159120.2404999949 545259.8992000017, 159106.4118999981 545231.3305999989, 159102.891300001 545221.6601000003, 159100.4850999928 545213.7475999959, 159096.9535999966 545192.7268999944, 159095.7117999948 545172.6423999993, 159098.7937999954 545118.465099995, 159103.1097999958 545080.3369999935)"
151001,1610253900,1610025801,1610115600,1,104,000,-,백운로186번길,0,0,000,30,0,0,0,1152.86452493255,,"LINESTRING (159115.0336999959 545081.6866999986, 159110.7552999938 545119.4815999912, 159107.7328999935 545172.6127999981, 159108.8919999968 545191.3587999974, 159112.1910999937 545210.9964999945, 159114.2779999962 545217.8591000029, 159117.4790999961 545226.6518000012, 159130.4461999979 545253.4406999951, 159134.4976999972 545258.4754999912, 159206.7779999978 545351.5132999941, 159236.7388999983 545388.2871999956, 159263.431699998 545420.5392999933, 159274.5527999997 545434.3596999927, 159418.7790999927 545609.0127000049, 159429.3296999926 545618.6302999875, 159535.8274999933 545696.7417999974, 159545.2062999988 545705.4860999928, 159551.4581999997 545712.7392999952, 159557.5176 545724.7624999997, 159566.8219999979 545749.6944999981, 159569.2575999939 545767.3803999975, 159569.431799993 545803.2763000012, 159568.3394999954 545812.8103999963, 159546.3343999978 546058.8441000024)"
151002,1610254000,1610115700,1610115600,1,104,000,-,논골3길,0,0,000,40,0,0,0,420.6879831232,,"LINESTRING (159119.5299999936 546052.5185999969, 159143.738299995 546053.3206, 159540.3429999957 546052.3095999997)"
151003,1610254100,1610115600,1610115700,1,104,000,-,논골3길,0,0,000,40,0,0,0,421.115859815167,,"LINESTRING (159540.3735999978 546064.3094999918, 159143.5548999981 546065.321099994, 159119.1326999955 546064.511999995)"
151004,1610254200,1610116000,1610023601,1,104,000,-,월미로189번길,0,0,000,60,0,0,0,402.207481408115,,"LINESTRING (164767.2506999969 541825.2209999948, 164794.3468999929 541798.0101999927, 164818.2959999964 541819.0414999938, 164825.9160999949 541833.7608999982, 164840.8848999959 541915.5617999936, 164840.9749999942 541936.9256999921, 164834.5762999943 541949.9081999979, 164815.7335999988 541973.2875999926, 164810.9133999941 541981.4293999942, 164794.7877999994 542046.4300999971, 164789.348799997 542064.9124999896, 164787.2349999993 542073.9215000012, 164774.9406999935 542134.1982999971)"
151005,1610254300,1610023601,1610116000,1,104,000,-,월미로189번길,0,0,000,60,0,0,0,366.893714967392,,"LINESTRING (164763.1827999943 542131.8000999953, 164775.5121999981 542071.3512000034, 164777.7424999991 542061.8456999956, 164783.2029999945 542043.290099996, 164799.6903999959 541976.8310999973, 164805.8478999954 541966.4303999968, 164824.3996999936 541943.4119999931, 164828.9631999965 541934.1529999969, 164828.889499999 541916.6757999982, 164814.4348999932 541837.6850999921, 164808.6787999936 541826.5662999928, 164794.8972999965 541814.4639000043, 164775.7538999991 541833.6883999931)"
151006,1610254400,1610116500,1610001201,1,104,000,-,제물량로218번길,0,0,000,30,0,0,0,161.579210758699,,"LINESTRING (166498.286999993 541623.3091999958, 166478.1963999938 541595.5375999953, 166458.0554999934 541564.9216999923, 166438.0460999974 541532.669599993, 166408.4425999977 541489.0027999923)"
151007,1610254500,1610001201,1610116500,1,104,000,-,제물량로218번길,0,0,000,30,0,0,0,161.213273833034,,"LINESTRING (166418.3752999969 541482.2689999893, 166448.1149999943 541526.1368999948, 166468.1683999978 541558.459899995, 166488.0750999978 541588.7198999983, 166508.0095999975 541616.2756999936)"
151008,1610254600,1610116800,1610001203,1,104,000,-,홍예문로,0,0,000,40,0,0,0,373.052799918616,,"LINESTRING (166839.951699995 541639.459999994, 166836.6614999993 541634.9115999911, 166797.6838999985 541581.3346999981, 166774.3494999921 541546.3205999911, 166748.8290999986 541512.2650999927, 166725.4622999949 541479.0427999899, 166697.7067999982 541441.2866999944, 166654.3239999936 541382.2365999949, 166639.8556999936 541361.9296999956, 166621.7019999989 541336.8102999981)"
151009,1610254700,1610001203,1610116800,1,104,000,-,홍예문로,0,0,000,40,0,0,0,373.116384724105,,"LINESTRING (166631.4279999954 541329.7813999943, 166649.6052999942 541354.9334999966, 166664.0463999966 541375.202299994, 166707.3763999949 541434.1804999941, 166735.2052999955 541472.0363999956, 166758.5403999987 541505.2135999936, 166784.1512999971 541539.3897999997, 166807.532799996 541574.4745999924, 166846.3748999976 541627.8651999987, 166849.7148999954 541632.482599995)"
151010,1610254800,1610117100,1610001101,1,104,000,-,개항로,0,0,000,30,0,0,0,248.679922869177,,"LINESTRING (167417.5594999934 541455.5134999951, 167399.2731999981 541450.809999992, 167386.0378999929 541444.4161999989, 167379.6226999991 541442.9094999982, 167369.9944999955 541442.9471999899, 167344.2795999936 541449.327199991, 167341.3859999992 541450.1460999956, 167307.254799999 541464.1156000033, 167280.4446999953 541472.640400004, 167180.0896999989 541501.608799999)"
151011,1610254900,1610001101,1610117100,1,104,000,-,개항로,0,0,000,30,0,0,0,255.101625696615,,"LINESTRING (167176.7615999951 541490.0794999991, 167276.9619999973 541461.1557999986, 167303.1572999961 541452.8265000005, 167337.4668999991 541438.7839999956, 167341.1998999947 541437.7273999924, 167368.5049999946 541430.9529000034, 167380.9896999973 541430.9040999907, 167390.0678999942 541433.036100004, 167403.4183999979 541439.4855999937, 167420.5487999996 541443.8917999897)"
151012,1610255000,1610117700,1610117600,1,104,000,-,참외전로244번길,0,0,000,60,0,0,0,134.959556081938,,"LINESTRING (168181.2929999971 540729.5774999921, 168178.0993999978 540731.5977999921, 168118.0632999987 540832.8970000015, 168108.7874999946 540842.668799998)"
151013,1610255100,1610117600,1610117700,1,104,000,-,참외전로244번길,0,0,000,60,0,0,0,138.023291471431,,"LINESTRING (168100.0841999954 540834.4072999978, 168108.4292999944 540825.6158999897, 168169.2466999964 540722.9984999963, 168174.877799995 540719.4362999917)"
151014,1610255200,1610118700,1610118500,1,104,000,-,-,0,0,000,30,0,0,0,284.014565028127,도로명없음,"LINESTRING (164359.5174999983 535648.8477999989, 164184.8571999963 535727.8534999965, 164160.0032999952 535726.9213999965, 164138.1342999941 535715.8688999993, 164106.421499998 535686.7735999965)"
151015,1610255300,1610118500,1610118700,1,104,000,-,-,0,0,000,30,0,0,0,269.810162405594,도로명없음,"LINESTRING (164114.5340999964 535677.9313000027, 164145.0258999992 535705.9063999937, 164163.0745999954 535715.0281999912, 164182.4846999937 535715.7560999967, 164354.5718999944 535637.9142999928)"
151016,1610255400,1610119100,1610099700,1,104,000,-,눈돌로14번길,0,0,000,60,0,0,0,54.912782746217,,"LINESTRING (154289.4870999977 543936.0929999955, 154244.0050999973 543905.2908999987)"
151017,1610255500,1610099700,1610119100,1,104,000,-,눈돌로14번길,0,0,000,60,0,0,0,54.912782350939,,"LINESTRING (154250.7914999955 543895.3941999936, 154296.2734999959 543926.1962999966)"
151018,1610255600,1610119100,1610015000,1,104,000,-,눈돌로,0,0,000,30,0,0,0,120.297582931969,,"LINESTRING (154297.8860000008 543934.4526999909, 154231.7256999987 544034.9701999974)"
151019,1610255700,1610015000,1610119100,1,104,000,-,눈돌로,0,0,000,30,0,0,0,120.297555701442,,"LINESTRING (154221.7142999986 544028.3539999911, 154287.8746999951 543927.836599994)"
151020,1610255800,1610112100,1610112000,1,104,000,-,은골로,0,0,000,30,0,0,0,56.359637227045,,"LINESTRING (155176.4344999929 544187.0634999949, 155120.0697999969 544188.2916999959)"
151021,1610255900,1610112000,1610112100,1,104,000,-,은골로,0,0,000,30,0,0,0,56.359635071893,,"LINESTRING (155119.8083999984 544176.2944999945, 155176.1730999943 544175.0664000034)"
151022,1610256000,1610118300,1610118000,2,104,000,-,-,0,0,000,50,0,0,0,218.202459580654,도로명없음,"LINESTRING (164134.8872999989 538900.4527999993, 164137.2681999955 538682.1897999927)"
151023,1610256100,1610118000,1610118300,2,104,000,-,-,0,0,000,50,0,0,0,218.202457800647,도로명없음,"LINESTRING (164149.2674999991 538682.3207000026, 164146.8864999937 538900.5836999927)"
151024,1610256200,1610100800,1610100700,1,104,000,-,눈돌로13번길,0,0,000,60,0,0,0,21.813483437801,,"LINESTRING (154316.4797999939 543966.511799994, 154306.4254999986 543947.1455999939)"
151025,1610256300,1610100700,1610100800,1,104,000,-,눈돌로13번길,0,0,000,60,0,0,0,21.813483185903,,"LINESTRING (154317.075700001 543941.6162999967, 154327.1299999946 543960.9824999974)"
151026,1610257600,1610101500,1610101400,1,104,000,-,눈돌로13번길,0,0,000,60,0,0,0,71.026064757959,,"LINESTRING (154402.1369999931 544054.4186999965, 154421.9275999957 544055.1381999959, 154422.0793999954 544055.0097999962, 154422.3924999971 544053.9403999984, 154421.0347999941 544004.0263999969)"
151027,1610257700,1610101400,1610101500,1,104,000,-,눈돌로13번길,0,0,000,60,0,0,0,91.294080784422,,"LINESTRING (154433.0303999928 544003.7000999928, 154434.4393999939 544055.5013000017, 154432.5823999938 544061.8424000021, 154426.1326999961 544067.2989999965, 154401.7009999981 544066.4106999976)"
151028,1610257800,1610101600,1610101400,1,104,000,-,눈돌로13번길,0,0,000,60,0,0,0,40.693177249358,,"LINESTRING (154431.7015999997 543962.982699994, 154433.0293999991 544003.6674999937)"
151029,1610257900,1610101400,1610101600,1,104,000,-,눈돌로13번길,0,0,000,60,0,0,0,40.693277688997,,"LINESTRING (154421.0357999943 544004.0589999959, 154419.7079999961 543963.3741000023)"
151030,1610258000,1610101700,1610101600,1,104,000,-,눈돌로13번길,0,0,000,60,0,0,0,47.162702706922,,"LINESTRING (154430.3390999968 543915.8466000004, 154431.7022999966 543963.0049999935)"
151031,1610258100,1610101600,1610101700,1,104,000,-,눈돌로13번길,0,0,000,60,0,0,0,47.162703328465,,"LINESTRING (154419.7073 543963.3516999896, 154418.3440999978 543916.193299991)"
151032,1610258200,1610101800,1610101600,1,104,000,-,눈돌로13번길,0,0,000,60,0,0,0,56.085405104029,,"LINESTRING (154372.4821999961 543945.4765999981, 154386.0851999971 543954.1264999914, 154398.7988999922 543957.3253999949, 154413.5134999976 543957.2448999914, 154425.6719999973 543957.1784999942)"
151033,1610258300,1610101600,1610101800,1,104,000,-,눈돌로13번길,0,0,000,60,0,0,0,62.99457363872,,"LINESTRING (154425.7375999998 543969.178299997, 154413.5791999992 543969.2447999916, 154397.3446999931 543969.3335999941, 154381.2796999971 543965.2913999895, 154366.0431999933 543955.6026999967)"
151034,1610258400,1610101900,1610101700,1,104,000,-,눈돌로13번길,0,0,000,60,0,0,0,32.5905335236,,"LINESTRING (154393.0857999986 543903.6419000004, 154400.0295000006 543907.7401999995, 154410.6153999933 543910.0949000013, 154424.3087999963 543910.0200000007)"
151035,1610258500,1610101700,1610101900,1,104,000,-,눈돌로13번길,0,0,000,60,0,0,0,39.095154152156,,"LINESTRING (154424.3743999974 543922.0198000015, 154409.3292999935 543922.1021000012, 154395.5676999997 543919.0410999988, 154386.9862999988 543913.9760999969)"
151036,1610258600,1610102000,1610100700,1,104,000,-,눈돌로,0,0,000,60,0,0,0,44.016879359926,,"LINESTRING (154342.8942999998 543912.6821, 154316.559099994 543947.9695999981)"
151037,1610258700,1610100700,1610102000,1,104,000,-,눈돌로,0,0,000,60,0,0,0,44.016900150984,,"LINESTRING (154306.9420999952 543940.7923999989, 154333.2771999982 543905.5047999984)"
151038,1610258800,1610102100,1610101700,1,104,000,-,눈돌로13번길,0,0,000,60,0,0,0,93.356928564054,,"LINESTRING (154385.2249000003 543845.542599995, 154427.7168999982 543872.8640999903, 154430.3303999983 543915.6540999929)"
151039,1610258900,1610101700,1610102100,1,104,000,-,눈돌로13번길,0,0,000,60,0,0,0,81.194401824629,,"LINESTRING (154418.352699996 543916.3856999916, 154416.1100999945 543879.6677000014, 154378.7348999981 543855.6360999969)"
151040,1610259000,1610102300,1610102000,1,104,000,-,눈돌로,0,0,000,60,0,0,0,35.432043598841,,"LINESTRING (154314.0625999937 543882.3513999999, 154341.8173999938 543904.394999992)"
151041,1610259100,1610102000,1610102300,1,104,000,-,눈돌로,0,0,000,60,0,0,0,35.432106053488,,"LINESTRING (154334.3540999973 543913.7918999903, 154306.5992999975 543891.7482000013)"
151042,1610259800,1610102700,1610100500,1,104,000,-,신도시남로32번길,0,0,000,60,0,0,0,41.215072746277,,"LINESTRING (154263.0225999941 543803.3107999947, 154287.1574999997 543769.8847999901)"
151043,1610259900,1610100500,1610102700,1,104,000,-,신도시남로32번길,0,0,000,60,0,0,0,41.215072303443,,"LINESTRING (154296.8863999996 543776.9094999949, 154272.751499996 543810.3354999981)"
151044,1610260000,1610102800,1610100600,1,104,000,-,눈돌로,0,0,000,30,0,0,0,44.794618806539,,"LINESTRING (154386.2317999981 543763.1781999957, 154385.3307999966 543767.0408000003, 154386.6386999945 543807.862799998)"
151045,1610260100,1610100600,1610102800,1,104,000,-,눈돌로,0,0,000,30,0,0,0,47.945794023534,,"LINESTRING (154374.6447999991 543808.2469999975, 154373.2864999991 543765.849700001, 154374.5454999954 543760.4521999967)"
151046,1610260200,1610103000,1610102900,1,104,000,-,눈돌로,0,0,000,30,0,0,0,53.50984216927,,"LINESTRING (154405.794099995 543671.9685999979, 154406.0273999938 543714.6275000005, 154402.4151999931 543724.8773999989)"
151047,1610260300,1610102900,1610103000,1,104,000,-,눈돌로,0,0,000,30,0,0,0,49.338440235835,,"LINESTRING (154391.0974999974 543720.8888999989, 154394.0161999978 543712.606699997, 154393.794299997 543672.0342000013)"
151048,1610260400,1610103000,1610100400,1,104,000,-,눈돌로14번길,0,0,000,60,0,0,0,202.436404187948,,"LINESTRING (154396.3242999989 543676.8962999895, 154349.9946999987 543644.0546999903, 154347.8769999965 543642.8886999927, 154344.6885999953 543642.3730999979, 154340.8276999946 543643.4727000016, 154335.5910999995 543648.6403000001, 154327.4637999986 543658.9552999921, 154318.9595999934 543676.9962999935, 154309.8094999935 543694.4511000034, 154292.6390999996 543713.8178999897, 154279.7341999922 543725.6441000005, 154271.949999995 543737.1765999969, 154268.8186999937 543749.6874000032, 154266.3828999997 543754.8549999916)"
